commit,energy-pkg,energy-ram,seconds,temp_before,temp_after
e780411c2adf319fb64f002a1b301af7124c9469,1012.63,39.23,4.123123979,55000,55000
f10cc5622be29b643baf311f57cfa68d958f67a4,1456.68,57.01,5.903733246,54000,54000
f10cc5622be29b643baf311f57cfa68d958f67a4,1467.81,57.30,5.948818148,55000,56000
f10cc5622be29b643baf311f57cfa68d958f67a4,1449.50,56.76,5.866042012,54000,55000
f10cc5622be29b643baf311f57cfa68d958f67a4,1452.22,56.71,5.882056148,54000,54000
f10cc5622be29b643baf311f57cfa68d958f67a4,1478.40,57.94,5.989666370,55000,54000
f10cc5622be29b643baf311f57cfa68d958f67a4,1448.85,56.74,5.871216074,55000,55000
f10cc5622be29b643baf311f57cfa68d958f67a4,1443.76,56.33,5.853126489,55000,55000
f10cc5622be29b643baf311f57cfa68d958f67a4,1445.29,56.70,5.858715763,54000,54000
f10cc5622be29b643baf311f57cfa68d958f67a4,1466.76,57.64,5.946198178,54000,55000
f10cc5622be29b643baf311f57cfa68d958f67a4,1444.25,56.53,5.857319738,54000,54000
f10cc5622be29b643baf311f57cfa68d958f67a4,1438.27,56.36,5.821476997,54000,54000
f10cc5622be29b643baf311f57cfa68d958f67a4,1445.94,56.58,5.866499311,54000,55000
f10cc5622be29b643baf311f57cfa68d958f67a4,1444.88,56.54,5.854314677,54000,54000
f10cc5622be29b643baf311f57cfa68d958f67a4,1485.69,58.13,6.026850560,54000,54000
f10cc5622be29b643baf311f57cfa68d958f67a4,1457.68,57.01,5.914703166,54000,54000
f10cc5622be29b643baf311f57cfa68d958f67a4,1445.01,56.69,5.858640799,54000,54000
f10cc5622be29b643baf311f57cfa68d958f67a4,1449.48,56.62,5.883882443,55000,55000
f10cc5622be29b643baf311f57cfa68d958f67a4,1455.39,57.06,5.905984913,54000,54000
f10cc5622be29b643baf311f57cfa68d958f67a4,1476.64,57.82,5.996553391,55000,55000
f10cc5622be29b643baf311f57cfa68d958f67a4,1459.37,57.33,5.900498786,54000,54000
f10cc5622be29b643baf311f57cfa68d958f67a4,1456.75,57.35,5.880817124,54000,55000
f10cc5622be29b643baf311f57cfa68d958f67a4,1474.31,57.62,5.985048597,54000,54000
